datetime,open,low,high,close,volume
2024-01-03 13:57,470.07,469.96,470.07,470.04,98169
2024-01-03 13:58,470.05,470.02,470.11,470.06,63315
2024-01-03 13:59,470.0697,470.05,470.12,470.0825,59111
2024-01-03 14:00,470.08,469.55,470.52,469.9804,728166
2024-01-03 14:01,469.96,469.74,470.25,469.99,531511
2024-01-03 14:02,469.98,469.6,470.09,469.75,262348
2024-01-03 14:03,469.73,469.64,469.97,469.79,221135
2024-01-03 14:04,469.79,469.46,469.84,469.5,193533
2024-01-03 14:05,469.47,469.03,469.61,469.09,413823
2024-01-03 14:06,469.09,468.95,469.64,469.54,329785
2024-01-03 14:07,469.54,469.44,469.98,469.9103,487349
2024-01-03 14:08,469.92,469.68,469.95,469.79,182074
2024-01-03 14:09,469.79,469.68,469.96,469.87,185217
2024-01-03 14:10,469.87,469.79,470.16,470.14,465370
2024-01-03 14:11,470.14,470.02,470.32,470.14,213241
2024-01-03 14:12,470.12,469.67,470.14,469.87,198496
2024-01-03 14:13,469.88,469.52,469.89,469.55,163623
2024-01-03 14:14,469.56,469.34,469.65,469.54,222065
2024-01-03 14:15,469.56,469.33,469.5601,469.3913,191576
2024-01-03 14:16,469.4,469.2204,469.74,469.72,197123
2024-01-03 14:17,469.72,469.5,469.84,469.54,371682
2024-01-03 14:18,469.55,469.545,469.84,469.83,114934
2024-01-03 14:19,469.83,469.74,469.97,469.78,204186
2024-01-03 14:20,469.77,469.57,469.84,469.65,94817
2024-01-03 14:21,469.67,469.46,469.7,469.635,130569
2024-01-03 14:22,469.64,469.56,469.83,469.82,103382
2024-01-03 14:23,469.81,469.66,469.84,469.7099,78523
2024-01-03 14:24,469.68,469.67,469.975,469.95,194206
2024-01-03 14:25,469.95,469.84,470.4,470.37,513911
2024-01-03 14:26,470.37,470.32,470.77,470.77,472624
2024-01-03 14:27,470.77,470.7082,470.9912,470.91,555623
2024-01-03 14:28,470.91,470.85,471.19,471.02,662794
2024-01-03 14:29,471.03,470.81,471.07,470.94,154706
2024-01-03 14:30,470.95,470.95,471.18,471.12,777503
2024-01-03 14:31,471.1,470.955,471.115,471,236726
2024-01-03 14:32,471.02,470.51,471.02,470.515,436003
2024-01-03 14:33,470.52,470.4775,470.62,470.54,152584
2024-01-03 14:34,470.57,470.48,470.81,470.76,222665
2024-01-03 14:35,470.75,470.58,470.8,470.62,171608
2024-01-03 14:36,470.62,470.34,470.62,470.51,220233
2024-01-03 14:37,470.5,470.47,470.68,470.68,409672
2024-01-03 14:38,470.67,470.665,470.795,470.74,91603
2024-01-03 14:39,470.74,470.62,470.78,470.65,107271
2024-01-03 14:40,470.65,470.44,470.76,470.55,150985
2024-01-03 14:41,470.55,470.42,470.67,470.64,98610
2024-01-03 14:42,470.64,470.6301,470.86,470.84,133237
2024-01-03 14:43,470.85,470.83,471.08,471.07,177610
2024-01-03 14:44,471.07,470.97,471.15,470.99,139705
2024-01-03 14:45,470.99,470.77,471.095,470.77,109120
2024-01-03 14:46,470.76,470.58,470.768,470.67,187420
2024-01-03 14:47,470.68,470.66,470.815,470.805,74846
2024-01-03 14:48,470.81,470.785,470.95,470.8,132884
2024-01-03 14:49,470.81,470.51,470.81,470.53,90295
2024-01-03 14:50,470.55,470.4,470.6,470.45,205702
2024-01-03 14:51,470.4595,470.42,470.645,470.5601,152201
2024-01-03 14:52,470.57,470.37,470.5901,470.4,83871
2024-01-03 14:53,470.42,470.4,470.53,470.47,83148
2024-01-03 14:54,470.46,470.34,470.48,470.415,94157
2024-01-03 14:55,470.41,470.23,470.43,470.34,136617
2024-01-03 14:56,470.34,470.23,470.53,470.405,116490
2024-01-03 14:57,470.4,470.36,470.46,470.4,51106
2024-01-03 14:58,470.41,470.28,470.42,470.33,647526
2024-01-03 14:59,470.33,470.18,470.33,470.2283,84694
2024-01-03 15:00,470.23,470.13,470.29,470.18,137829
2024-01-03 15:01,470.17,469.677,470.18,469.78,198827
2024-01-03 15:02,469.75,469.74,470.06,470,407817
2024-01-03 15:03,470,469.7312,470.01,469.7312,189027
2024-01-03 15:04,469.73,469.69,469.92,469.7406,156533
2024-01-03 15:05,469.75,469.65,469.82,469.7101,114915
2024-01-03 15:06,469.715,469.65,469.76,469.685,202137
2024-01-03 15:07,469.68,469.44,469.76,469.54,341071
2024-01-03 15:08,469.54,469.34,469.57,469.3823,228524
2024-01-03 15:09,469.38,469.351,469.59,469.56,142969
2024-01-03 15:10,469.55,469.522,469.7,469.65,196114
2024-01-03 15:11,469.64,469.52,469.64,469.54,121594
2024-01-03 15:12,469.55,469.42,469.56,469.4601,156428
2024-01-03 15:13,469.46,469.3,469.48,469.43,116534
2024-01-03 15:14,469.43,469.42,469.61,469.52,139266
2024-01-03 15:15,469.53,469.31,469.53,469.33,140490
2024-01-03 15:16,469.33,469.33,469.421,469.38,363200
2024-01-03 15:17,469.39,469.21,469.395,469.27,121959
2024-01-03 15:18,469.275,469.24,469.46,469.41,126623
2024-01-03 15:19,469.41,469.335,469.415,469.37,370205
2024-01-03 15:20,469.38,469.29,469.4501,469.31,428205
2024-01-03 15:21,469.31,469.24,469.365,469.36,183765
2024-01-03 15:22,469.36,469.325,469.52,469.5,193094
2024-01-03 15:23,469.51,469.465,469.57,469.5099,191354
2024-01-03 15:24,469.505,469.13,469.51,469.1601,311402
2024-01-03 15:25,469.17,469.06,469.2199,469.12,175473
2024-01-03 15:26,469.11,469.05,469.23,469.19,210868
2024-01-03 15:27,469.2,469.045,469.2,469.095,240957
2024-01-03 15:28,469.1,468.97,469.11,469.02,234077
2024-01-03 15:29,469.02,468.99,469.3,469.26,161699
2024-01-03 15:30,469.275,469.2,469.38,469.34,254676
2024-01-03 15:31,469.35,469.34,469.52,469.5,316458
2024-01-03 15:32,469.51,469.4801,469.65,469.65,274928
2024-01-03 15:33,469.645,469.59,469.77,469.639,268261
2024-01-03 15:34,469.63,469.62,469.795,469.71,152861
2024-01-03 15:35,469.705,469.62,469.7899,469.6499,474690
2024-01-03 15:36,469.64,469.55,469.73,469.56,494053
2024-01-03 15:37,469.545,469.3,469.59,469.4,210565
2024-01-03 15:38,469.4,469.35,469.48,469.48,121408
2024-01-03 15:39,469.48,469.44,469.64,469.54,501631
2024-01-03 15:40,469.545,469.44,469.67,469.61,167796
2024-01-03 15:41,469.62,469.4,469.66,469.42,154996
2024-01-03 15:42,469.41,469.3,469.44,469.325,221241
2024-01-03 15:43,469.32,469.25,469.435,469.271,186965
2024-01-03 15:44,469.27,468.98,469.309,469.03,369703
2024-01-03 15:45,469.03,468.98,469.14,469.07,341346
2024-01-03 15:46,469.07,468.975,469.11,469.0299,307432
2024-01-03 15:47,469.03,468.92,469.12,469.0432,350165
2024-01-03 15:48,469.06,469.055,469.2,469.06,321162
2024-01-03 15:49,469.055,468.925,469.11,468.94,420695
2024-01-03 15:50,468.94,468.43,469,468.5601,1044313
2024-01-03 15:51,468.565,468.49,468.76,468.73,1360761
2024-01-03 15:52,468.72,468.56,468.84,468.61,891902
2024-01-03 15:53,468.61,468.21,468.61,468.25,939331
2024-01-03 15:54,468.25,468.17,468.47,468.31,1642185
2024-01-03 15:55,468.31,468.3,468.955,468.84,968715
2024-01-03 15:56,468.845,468.69,468.9,468.835,884119
2024-01-03 15:57,468.83,468.63,468.915,468.67,1680009
2024-01-03 15:58,468.68,468.62,468.73,468.715,1325960
2024-01-03 15:59,468.71,468.53,468.92,468.73,2314229
2024-01-04 9:30,468.3,468.11,468.46,468.45,742585
2024-01-04 9:31,468.45,468.3,468.69,468.67,353060
2024-01-04 9:32,468.68,468.64,469.07,469.05,344302
2024-01-04 9:33,469.06,468.72,469.06,468.73,185919
2024-01-04 9:34,468.75,468.58,468.99,468.85,215825
2024-01-04 9:35,468.87,468.595,469.02,468.865,822687
2024-01-04 9:36,468.86,468.67,468.97,468.8,245524
2024-01-04 9:37,468.8,468.755,468.99,468.83,134522
2024-01-04 9:38,468.82,468.82,469.14,468.96,281100
2024-01-04 9:39,468.9592,468.85,469.05,469.01,139911
2024-01-04 9:40,469.01,468.61,469.01,468.68,208932
2024-01-04 9:41,468.69,468.63,468.935,468.9301,140841
2024-01-04 9:42,468.93,468.86,469.08,468.89,134569
2024-01-04 9:43,468.88,468.88,469.08,469.055,88311
2024-01-04 9:44,469.06,468.87,469.25,469,203065
2024-01-04 9:45,468.98,468.82,469.14,469.085,143304
2024-01-04 9:46,469.08,468.8,469.08,468.8,134422
2024-01-04 9:47,468.82,468.76,469,468.865,154883
2024-01-04 9:48,468.865,468.47,468.88,468.67,210410
2024-01-04 9:49,468.67,468.55,468.7,468.62,176014
2024-01-04 9:50,468.63,468.59,468.87,468.87,87341
2024-01-04 9:51,468.86,468.76,469.1,468.97,93394
2024-01-04 9:52,468.97,468.97,469.18,469.08,97611
2024-01-04 9:53,469.075,468.9999,469.1601,469.01,125947
2024-01-04 9:54,469.02,468.9036,469.2301,469.11,144599
2024-01-04 9:55,469.12,469.0199,469.26,469.105,176153
2024-01-04 9:56,469.1,469.06,469.24,469.1101,107069
2024-01-04 9:57,469.13,468.94,469.155,468.97,124294
2024-01-04 9:58,468.98,468.77,468.99,468.86,116312
2024-01-04 9:59,468.87,468.74,469.01,468.92,146085
2024-01-04 10:00,468.9,468.685,469.18,469.18,299445
2024-01-04 10:01,469.17,469.1113,469.565,469.543,356316
2024-01-04 10:02,469.54,469.3,469.565,469.34,157219
2024-01-04 10:03,469.34,469.29,469.505,469.46,152250
2024-01-04 10:04,469.45,469.44,469.72,469.7,226743
2024-01-04 10:05,469.705,469.465,469.735,469.52,191420
2024-01-04 10:06,469.52,469.45,469.6,469.4501,107246
2024-01-04 10:07,469.46,469.46,469.63,469.59,107983
2024-01-04 10:08,469.59,469.59,469.84,469.75,236435
2024-01-04 10:09,469.75,469.74,469.97,469.96,239856
2024-01-04 10:10,469.96,469.785,469.96,469.81,222574
2024-01-04 10:11,469.8201,469.71,469.905,469.9,247090
2024-01-04 10:12,469.9,469.8201,470.07,470.06,653537
2024-01-04 10:13,470.06,469.91,470.13,469.94,187861
2024-01-04 10:14,469.94,469.9,470.09,470.09,158097
2024-01-04 10:15,470.09,469.92,470.15,469.97,205049
2024-01-04 10:16,469.96,469.79,469.96,469.85,157995
2024-01-04 10:17,469.8385,469.835,469.94,469.935,100834
2024-01-04 10:18,469.94,469.82,470.05,469.895,164813
2024-01-04 10:19,469.89,469.79,469.94,469.85,108482
2024-01-04 10:20,469.85,469.67,469.88,469.82,117918
2024-01-04 10:21,469.815,469.56,469.87,469.695,148626
2024-01-04 10:22,469.69,469.69,469.86,469.725,115894
2024-01-04 10:23,469.72,469.61,469.76,469.61,129651
2024-01-04 10:24,469.62,469.52,469.78,469.7695,132795
2024-01-04 10:25,469.77,469.565,469.83,469.61,84916
2024-01-04 10:26,469.61,469.555,469.65,469.62,121914
2024-01-04 10:27,469.63,469.63,469.78,469.755,69611
2024-01-04 10:28,469.76,469.7219,469.88,469.82,120930
2024-01-04 10:29,469.82,469.7501,469.91,469.765,112160
2024-01-04 10:30,469.76,469.64,469.89,469.64,95188
2024-01-04 10:31,469.62,469.62,469.81,469.8,61976
2024-01-04 10:32,469.8012,469.705,469.86,469.8399,157965
2024-01-04 10:33,469.84,469.81,470.07,469.93,136471
2024-01-04 10:34,469.935,469.8001,469.96,469.845,65492
2024-01-04 10:35,469.86,469.72,469.86,469.78,63436
2024-01-04 10:36,469.78,469.77,469.98,469.89,112238
2024-01-04 10:37,469.9,469.71,469.93,469.76,94423
2024-01-04 10:38,469.7599,469.73,469.84,469.83,92020
2024-01-04 10:39,469.8299,469.7,469.89,469.705,113600
2024-01-04 10:40,469.71,469.67,469.79,469.775,94684
2024-01-04 10:41,469.78,469.76,469.84,469.83,63115
2024-01-04 10:42,469.835,469.66,469.84,469.69,98395
2024-01-04 10:43,469.7,469.7,469.99,469.92,99899
2024-01-04 10:44,469.92,469.91,470.08,470.042,80682
2024-01-04 10:45,470.05,469.93,470.11,469.96,95477
2024-01-04 10:46,469.955,469.93,470.0898,469.93,89738
2024-01-04 10:47,469.93,469.93,470.02,470.01,45193
2024-01-04 10:48,469.99,469.99,470.1397,470.06,76676
2024-01-04 10:49,470.06,470.0203,470.24,470.2001,74424
2024-01-04 10:50,470.19,470.028,470.22,470.11,79308
2024-01-04 10:51,470.1,470.07,470.16,470.14,63265
2024-01-04 10:52,470.15,469.97,470.21,470,113347
2024-01-04 10:53,469.9985,469.82,470.015,469.88,115250
2024-01-04 10:54,469.88,469.88,470.13,470.06,71484
2024-01-04 10:55,470.04,469.86,470.095,469.925,196233
2024-01-04 10:56,469.92,469.8501,470.02,470.015,38329
2024-01-04 10:57,470,469.9391,470.11,470.1005,45250
2024-01-04 10:58,470.105,469.85,470.105,469.865,64658
2024-01-04 10:59,469.86,469.81,469.92,469.851,79507
2024-01-04 11:00,469.87,469.87,470.015,469.91,52166
2024-01-04 11:01,469.91,469.91,470.109,470.1,74449
2024-01-04 11:02,470.1,469.93,470.17,469.93,71291
2024-01-04 11:03,469.94,469.94,470.08,470.05,61083
2024-01-04 11:04,470.06,470.0096,470.115,470.06,45773
2024-01-04 11:05,470.05,469.99,470.155,470.1,43182
